claim_id,edge_key,relation_type,source_id,target_id,label,confidence,claim_type,confidence_grade,evidence_refs,primary_source_id,claim_excerpt,citation_locator,access_date,review_status,canonical_decision,reviewer,last_reviewed,notes
CLM-0051,kin|P125|P128|grandparent,kin,P125,P128,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P125 Meera Laila Nasheed and P128 Abida Mohamed from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p125-p128-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p125-p128-grandparent.md.
CLM-0052,kin|P126|P127|grandparent,kin,P126,P127,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P126 Zaya Laila Nasheed and P127 Abdul Sattar Umar from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p126-p127-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p126-p127-grandparent.md.
CLM-0053,kin|P126|P128|grandparent,kin,P126,P128,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P126 Zaya Laila Nasheed and P128 Abida Mohamed from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p126-p128-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p126-p128-grandparent.md.
CLM-0054,kin|P129|P155|aunt/uncle↔niece/nephew,kin,P129,P155,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P129 Princess Veyogey Dhon Goma and P155 Maandhoogey Bodu Dhorhy Manippulu from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p129-p155-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p129-p155-aunt-uncle-niece-nephew.md.
CLM-0055,kin|P129|P86|grandparent,kin,P129,P86,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P129 Princess Veyogey Dhon Goma and P86 Mohamed Imaduddine (Kula Sudha Ira Siyaaaka) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p129-p86-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p129-p86-grandparent.md.
CLM-0056,kin|P129|P88|cousins,kin,P129,P88,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P129 Princess Veyogey Dhon Goma and P88 Mohamed Mueenuddine (Keerithi Maha Radun) from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p129-p88-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p129-p88-cousins.md.
CLM-0057,kin|P129|P92|cousins,kin,P129,P92,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P129 Princess Veyogey Dhon Goma and P92 Mohamed Imaduddine VI (Keerithi Maha Radun) from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p129-p92-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p129-p92-cousins.md.
CLM-0058,kin|P13|P16|grandparent,kin,P13,P16,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P13 Audha (Areedha Suvara) and P16 Salis (Meesuvvara) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p13-p16-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p13-p16-grandparent.md.
CLM-0059,kin|P13|P17|grandparent,kin,P13,P17,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P13 Audha (Areedha Suvara) and P17 Davud (Sundhura Bavana) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p13-p17-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p13-p17-grandparent.md.
CLM-0060,kin|P13|P5|aunt/uncle↔niece/nephew,kin,P13,P5,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P13 Audha (Areedha Suvara) and P5 Dhinei (Fennaadheeththa) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p13-p5-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p13-p5-aunt-uncle-niece-nephew.md.
CLM-0061,kin|P13|P6|aunt/uncle↔niece/nephew,kin,P13,P6,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P13 Audha (Areedha Suvara) and P6 Dhilhel (Dhagathaa Abarana) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p13-p6-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p13-p6-aunt-uncle-niece-nephew.md.
CLM-0062,kin|P13|P8|aunt/uncle↔niece/nephew,kin,P13,P8,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P13 Audha (Areedha Suvara) and P8 Valla Dio (Raa-Araa Desyara) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p13-p8-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p13-p8-aunt-uncle-niece-nephew.md.
CLM-0063,kin|P130|P132|possible southern-branch continuity (Addu/Fuvahmulah),kin,P130,P132,possible southern-branch continuity (Addu/Fuvahmulah),i,inferred,B,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI|SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,"Prince Ibrahim, Faamuladheyri Kilegefaanu dynastic context links P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P132 Al-Naib Muhammad Thakurufaanu of Addu in kin relation (possible southern-branch continuity (Addu/Fuvahmulah)).","SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI raw page (https://en.wikipedia.org/w/index.php?title=Prince_Ibrahim,_Faamuladheyri_Kilegefaanu&action=raw), infobox/biographical family fields linking P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P132 Al-Naib Muhammad Thakurufaanu of Addu (kin (possible southern-branch continuity (Addu/Fuvahmulah))) in 2026-02-08 snapshot.",2026-02-08,in_progress,pending,phase1-locator-d,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete.
CLM-0064,kin|P130|P139|grandparent,kin,P130,P139,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P139 Hussain Didi from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p130-p139-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p130-p139-grandparent.md.
CLM-0065,kin|P130|P183|grandparent,kin,P130,P183,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P183 Ganduvaru Hassan Didi from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p130-p183-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p130-p183-grandparent.md.
CLM-0066,kin|P130|P78|grandparent,kin,P130,P78,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P130 Prince Ibrahim Faamuladheyri Kilegefaanu and P78 Ibrahim Iskander (Rannava Loka) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p130-p78-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p130-p78-grandparent.md.
CLM-0067,kin|P131|P139|aunt/uncle↔niece/nephew,kin,P131,P139,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P131 Mohamed Didi and P139 Hussain Didi from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p131-p139-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p131-p139-aunt-uncle-niece-nephew.md.
CLM-0068,kin|P131|P183|aunt/uncle↔niece/nephew,kin,P131,P183,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P131 Mohamed Didi and P183 Ganduvaru Hassan Didi from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p131-p183-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p131-p183-aunt-uncle-niece-nephew.md.
CLM-0069,kin|P131|P81|grandparent,kin,P131,P81,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P131 Mohamed Didi and P81 Mohamed Ghiyathuddine (Kula Rannmani Keerithi) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p131-p81-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p131-p81-grandparent.md.
CLM-0070,kin|P132|P133|grandparental line context,kin,P132,P133,grandparental line context,c,direct,B,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,Abdul Gayoom Ibrahim dynastic context links P132 Al-Naib Muhammad Thakurufaanu of Addu and P133 Ibrahim Al-Husainee in kin relation (grandparental line context).,"SRC-WIKI-ABDUL-GAYOOM-IBRAHIM raw page (https://en.wikipedia.org/w/index.php?title=Abdul_Gayoom_Ibrahim&action=raw), infobox/biographical family fields linking P132 Al-Naib Muhammad Thakurufaanu of Addu and P133 Ibrahim Al-Husainee (kin (grandparental line context)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0071,kin|P132|P182|reported Addu/Meedhoo branch continuity,kin,P132,P182,reported Addu/Meedhoo branch continuity,i,inferred,C,SRC-MRF-MIDU-ROYAL|SRC-WIKI-ABDUL-GAYOOM-IBRAHIM,SRC-MRF-MIDU-ROYAL,Midu Royal Family Branch (Addu/Meedhoo records) dynastic context links P132 Al-Naib Muhammad Thakurufaanu of Addu and P182 El-Naib Ganduvaru Mohamed Thakurufan in kin relation (reported Addu/Meedhoo branch continuity).,"SRC-MRF-MIDU-ROYAL r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_midu.shtml), dynasty/lineage entry context for P132 Al-Naib Muhammad Thakurufaanu of Addu and P182 El-Naib Ganduvaru Mohamed Thakurufan (kin (reported Addu/Meedhoo branch continuity)) in 2026-02-08 snapshot.",2026-02-08,in_progress,pending,phase1-locator-d,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete.
CLM-0072,kin|P133|P135|grandparent,kin,P133,P135,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P133 Ibrahim Al-Husainee and P135 Galolhu Sitti from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p133-p135-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p133-p135-grandparent.md.
CLM-0073,kin|P137|P139|grandparent,kin,P137,P139,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P137 Moosa Didi and P139 Hussain Didi from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p137-p139-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p137-p139-grandparent.md.
CLM-0074,kin|P138|P140|grandparent,kin,P138,P140,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P138 Dhadimagu Ganduvaru Maryam Didi and P140 Al-Nabeel Karayye Hassan Didi from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p138-p140-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p138-p140-grandparent.md.
CLM-0075,kin|P139|P180|aunt/uncle↔niece/nephew,kin,P139,P180,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P139 Hussain Didi and P180 Princess Aishath Didi from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p139-p180-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p139-p180-aunt-uncle-niece-nephew.md.
CLM-0076,kin|P139|P183|cousins,kin,P139,P183,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P139 Hussain Didi and P183 Ganduvaru Hassan Didi from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p139-p183-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p139-p183-cousins.md.
CLM-0077,kin|P14|P16|aunt/uncle↔niece/nephew,kin,P14,P16,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P14 Hali (Areedha Suvara) and P16 Salis (Meesuvvara) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p14-p16-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p14-p16-aunt-uncle-niece-nephew.md.
CLM-0078,kin|P14|P17|aunt/uncle↔niece/nephew,kin,P14,P17,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P14 Hali (Areedha Suvara) and P17 Davud (Sundhura Bavana) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p14-p17-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p14-p17-aunt-uncle-niece-nephew.md.
